69.0;[['01000015e0f162cd', '2013-09-08 23:07:13+02', 'available']]
909.0;[['01000015e0e389e3', '2013-09-08 23:22:22+02', 'available']]
436.0;[['01000015e0f162cd', '2013-09-08 23:29:38+02', 'occupied']]
190.0;[['01000015e0ef0a71', '2013-09-08 23:32:48+02', 'available']]
143.0;[['01000015e0f162cd', '2013-09-08 23:35:11+02', 'available']]
40.0;[['01000015e0ef0a71', '2013-09-08 23:35:51+02', 'occupied']]
416.0;[['01000015e0e389e3', '2013-09-08 23:42:47+02', 'occupied']]
222.0;[['01000015e0f162cd', '2013-09-08 23:46:29+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-08 23:46:39+02', 'available']]
859.0;[['01000015e0f162cd', '2013-09-09 00:00:58+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-09 00:01:08+02', 'available']]
3511.0;[['01000015e0f3ce6f', '2013-09-09 00:59:39+02', 'occupied']]
30.0;[['01000015e0f3ce6f', '2013-09-09 01:00:09+02', 'available']]
3982.0;[['01000015e0e91f5d', '2013-09-09 02:06:31+02', 'available']]
4428.0;[['01000015e0e389e3', '2013-09-09 03:20:19+02', 'available']]
4646.0;[['01000015e0f3ce6f', '2013-09-09 04:37:45+02', 'occupied']]
142.0;[['01000015e0f3ce6f', '2013-09-09 04:40:07+02', 'available']]
1150.0;[['01000015e0eb7bc1', '2013-09-09 04:59:17+02', 'occupied']]
637.0;[['01000015e0eb7bc1', '2013-09-09 05:09:54+02', 'available']]
3267.0;[['01000015e0f162cd', '2013-09-09 06:04:21+02', 'occupied']]
2631.0;[['01000015e0f162cd', '2013-09-09 06:48:12+02', 'available']]
439.0;[['01000015e0fcedef', '2013-09-09 06:55:31+02', 'available']]
275.0;[['01000015e0e91f5d', '2013-09-09 07:00:06+02', 'occupied']]
741.0;[['01000015e0e389e3', '2013-09-09 07:12:27+02', 'occupied']]
258.0;[['01000015e0e337f7', '2013-09-09 07:16:45+02', 'available']]
18.0;[['01000015e0f3ce6f', '2013-09-09 07:17:03+02', 'occupied']]
282.0;[['01000015e0f67542', '2013-09-09 07:21:45+02', 'available']]
644.0;[['01000015e0f162cd', '2013-09-09 07:32:29+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-09 07:32:39+02', 'available']]
154.0;[['01000015e0e91f5d', '2013-09-09 07:35:13+02', 'available']]
257.0;[['01000015e0f67542', '2013-09-09 07:39:30+02', 'occupied']]
663.0;[['01000015e0eb7bc1', '2013-09-09 07:50:33+02', 'occupied']]
70.0;[['01000015e0fcedef', '2013-09-09 07:51:43+02', 'occupied']]
35.0;[['01000015e0f3ce6f', '2013-09-09 07:52:18+02', 'available']]
110.0;[['01000015e0e91f5d', '2013-09-09 07:54:08+02', 'occupied']]
231.0;[['01000015e0eb7bc1', '2013-09-09 07:57:59+02', 'available']]
122.0;[['01000015e0eb7bc1', '2013-09-09 08:00:01+02', 'occupied']]
813.0;[['01000015e0f162cd', '2013-09-09 08:13:34+02', 'occupied']]
374.0;[['01000015e0ec5402', '2013-09-09 08:19:48+02', 'available']]
71.0;[['01000015e0f0fffb', '2013-09-09 08:20:59+02', 'available']]
132.0;[['01000015e0f0fffb', '2013-09-09 08:23:11+02', 'occupied']]
168.0;[['01000015e0f3ce6f', '2013-09-09 08:25:59+02', 'occupied']]
10.0;[['01000015e0f3ce6f', '2013-09-09 08:26:09+02', 'available']]
21.0;[['01000015e0f3ce6f', '2013-09-09 08:26:30+02', 'occupied']]
20.0;[['01000015e0f162cd', '2013-09-09 08:26:50+02', 'available'], ['01000015e0f2c55a', '2013-09-09 08:26:50+02', 'available']]
124.0;[['01000015e0eb7bc1', '2013-09-09 08:28:54+02', 'available']]
133.0;[['01000015e0e337f7', '2013-09-09 08:31:07+02', 'occupied']]
11.0;[['01000015e0e337f7', '2013-09-09 08:31:18+02', 'available']]
136.0;[['01000015e0f162cd', '2013-09-09 08:33:34+02', 'occupied']]
31.0;[['01000015e0f2c55a', '2013-09-09 08:34:05+02', 'occupied']]
106.0;[['01000015e0f0fffb', '2013-09-09 08:35:51+02', 'available']]
11.0;[['01000015e0f0fffb', '2013-09-09 08:36:02+02', 'occupied']]
7.0;[['01000015e0ec5402', '2013-09-09 08:36:09+02', 'occupied']]
82.0;[['01000015e0ec5402', '2013-09-09 08:37:31+02', 'available']]
436.0;[['01000015e0eb7bc1', '2013-09-09 08:44:47+02', 'occupied']]
9.0;[['01000015e0ec5402', '2013-09-09 08:44:56+02', 'occupied']]
192.0;[['01000015e0e337f7', '2013-09-09 08:48:08+02', 'occupied']]
10.0;[['01000015e0e337f7', '2013-09-09 08:48:18+02', 'available']]
223.0;[['01000015e0e337f7', '2013-09-09 08:52:01+02', 'occupied']]
328.0;[['01000015e0f0fffb', '2013-09-09 08:57:29+02', 'available']]
20.0;[['01000015e0f0fffb', '2013-09-09 08:57:49+02', 'occupied']]
150.0;[['01000015e0f162cd', '2013-09-09 09:00:19+02', 'available']]
81.0;[['01000015e0f162cd', '2013-09-09 09:01:40+02', 'occupied']]
10.0;[['01000015e0f162cd', '2013-09-09 09:01:50+02', 'available']]
586.0;[['01000015e0f162cd', '2013-09-09 09:11:36+02', 'occupied']]
146.0;[['01000015e0eefbf9', '2013-09-09 09:14:02+02', 'available']]
40.0;[['01000015e0eefbf9', '2013-09-09 09:14:42+02', 'occupied']]
56.0;[['01000015e0f3ce6f', '2013-09-09 09:15:38+02', 'available']]
112.0;[['01000015e0e337f7', '2013-09-09 09:17:30+02', 'available']]
20.0;[['01000015e0f3ce6f', '2013-09-09 09:17:50+02', 'occupied']]
205.0;[['01000015e0eb7bc1', '2013-09-09 09:21:15+02', 'available']]
209.0;[['01000015e0f162cd', '2013-09-09 09:24:44+02', 'available']]
13.0;[['01000015e0eb7bc1', '2013-09-09 09:24:57+02', 'occupied']]
120.0;[['01000015e0e337f7', '2013-09-09 09:26:57+02', 'occupied']]
220.0;[['01000015e0f162cd', '2013-09-09 09:30:37+02', 'occupied']]
600.0;[['01000015e0f2c55a', '2013-09-09 09:40:37+02', 'available']]
78.0;[['01000015e0e6b04a', '2013-09-09 09:41:55+02', 'available']]
135.0;[['01000015e0f2c55a', '2013-09-09 09:44:10+02', 'occupied']]
81.0;[['01000015e0f2c55a', '2013-09-09 09:45:31+02', 'available']]
16.0;[['01000015e0e6b04a', '2013-09-09 09:45:47+02', 'occupied']]
213.0;[['01000015e0f0fffb', '2013-09-09 09:49:20+02', 'available']]
14.0;[['01000015e0f2c55a', '2013-09-09 09:49:34+02', 'occupied']]
321.0;[['01000015e0f0fffb', '2013-09-09 09:54:55+02', 'occupied']]
1.0;[['01000015e0df4493', '2013-09-09 09:54:56+02', 'available']]
81.0;[['01000015e0df4493', '2013-09-09 09:56:17+02', 'occupied']]
13.0;[['01000015e0f2c55a', '2013-09-09 09:56:30+02', 'available']]
38.0;[['01000015e0df4493', '2013-09-09 09:57:08+02', 'available']]
253.0;[['01000015e0df4493', '2013-09-09 10:01:21+02', 'occupied']]
20.0;[['01000015e0df4493', '2013-09-09 10:01:41+02', 'available']]
10.0;[['01000015e0df4493', '2013-09-09 10:01:51+02', 'occupied']]
51.0;[['01000015e0df4493', '2013-09-09 10:02:42+02', 'available']]
172.0;[['01000015e0df4493', '2013-09-09 10:05:34+02', 'occupied']]
22.0;[['01000015e0df4493', '2013-09-09 10:05:56+02', 'available']]
595.0;[['01000015e0df4493', '2013-09-09 10:15:51+02', 'occupied']]
30.0;[['01000015e0df4493', '2013-09-09 10:16:21+02', 'available']]
101.0;[['01000015e0df4493', '2013-09-09 10:18:02+02', 'occupied']]
112.0;[['01000015e0df4493', '2013-09-09 10:19:54+02', 'available']]
34.0;[['01000015e0f2c55a', '2013-09-09 10:20:28+02', 'occupied']]
133.0;[['01000015e0f2c55a', '2013-09-09 10:22:41+02', 'available']]
55.0;[['01000015e0df4493', '2013-09-09 10:23:36+02', 'occupied']]
86.0;[['01000015e0e337f7', '2013-09-09 10:25:02+02', 'available']]
80.0;[['01000015e0f2c55a', '2013-09-09 10:26:22+02', 'occupied']]
148.0;[['01000015e0df4493', '2013-09-09 10:28:50+02', 'available']]
4.0;[['01000015e0e337f7', '2013-09-09 10:28:54+02', 'occupied']]
20.0;[['01000015e0e337f7', '2013-09-09 10:29:14+02', 'available']]
132.0;[['01000015e0e337f7', '2013-09-09 10:31:26+02', 'occupied']]
189.0;[['01000015e0df4493', '2013-09-09 10:34:35+02', 'occupied']]
9.0;[['01000015e0df4493', '2013-09-09 10:34:44+02', 'available']]
348.0;[['01000015e0e337f7', '2013-09-09 10:40:32+02', 'available']]
21.0;[['01000015e0e337f7', '2013-09-09 10:40:53+02', 'occupied']]
208.0;[['01000015e0df4493', '2013-09-09 10:44:21+02', 'occupied']]
293.0;[['01000015e0df4493', '2013-09-09 10:49:14+02', 'available']]
121.0;[['01000015e0df4493', '2013-09-09 10:51:15+02', 'occupied']]
161.0;[['01000015e0df4493', '2013-09-09 10:53:56+02', 'available']]
303.0;[['01000015e0df4493', '2013-09-09 10:58:59+02', 'occupied']]
393.0;[['01000015e0df4493', '2013-09-09 11:05:32+02', 'available']]
22.0;[['01000015e0df4493', '2013-09-09 11:05:54+02', 'occupied']]
120.0;[['01000015e0df4493', '2013-09-09 11:07:54+02', 'available']]
262.0;[['01000015e0df4493', '2013-09-09 11:12:16+02', 'occupied']]
546.0;[['01000015e0df4493', '2013-09-09 11:21:22+02', 'available']]
11.0;[['01000015e0df4493', '2013-09-09 11:21:33+02', 'occupied']]
50.0;[['01000015e0df4493', '2013-09-09 11:22:23+02', 'available']]
314.0;[['01000015e0df4493', '2013-09-09 11:27:37+02', 'occupied']]
263.0;[['01000015e0df4493', '2013-09-09 11:32:00+02', 'available']]
192.0;[['01000015e0df4493', '2013-09-09 11:35:12+02', 'occupied']]
41.0;[['01000015e0df4493', '2013-09-09 11:35:53+02', 'available']]
30.0;[['01000015e0df4493', '2013-09-09 11:36:23+02', 'occupied']]
112.0;[['01000015e0df4493', '2013-09-09 11:38:15+02', 'available']]
71.0;[['01000015e0df4493', '2013-09-09 11:39:26+02', 'occupied']]
71.0;[['01000015e0df4493', '2013-09-09 11:40:37+02', 'available']]
30.0;[['01000015e0df4493', '2013-09-09 11:41:07+02', 'occupied']]
567.0;[['01000015e0df4493', '2013-09-09 11:50:34+02', 'available']]
20.0;[['01000015e0df4493', '2013-09-09 11:50:54+02', 'occupied']]
405.0;[['01000015e0df4493', '2013-09-09 11:57:39+02', 'available']]
244.0;[['01000015e0eb7bc1', '2013-09-09 12:01:43+02', 'available']]
20.0;[['01000015e0eb7bc1', '2013-09-09 12:02:03+02', 'occupied']]
243.0;[['01000015e0df4493', '2013-09-09 12:06:06+02', 'occupied']]
10.0;[['01000015e0df4493', '2013-09-09 12:06:16+02', 'available']]
215.0;[['01000015e0e337f7', '2013-09-09 12:09:51+02', 'available']]
20.0;[['01000015e0e337f7', '2013-09-09 12:10:11+02', 'occupied']]
5.0;[['01000015e0e6b04a', '2013-09-09 12:10:16+02', 'available']]
125.0;[['01000015e0df4493', '2013-09-09 12:12:21+02', 'occupied']]
7.0;[['01000015e0e6b04a', '2013-09-09 12:12:28+02', 'occupied']]
3.0;[['01000015e0df4493', '2013-09-09 12:12:31+02', 'available']]
424.0;[['01000015e0df4493', '2013-09-09 12:19:35+02', 'occupied']]
30.0;[['01000015e0df4493', '2013-09-09 12:20:05+02', 'available']]
530.0;[['01000015e0e389e3', '2013-09-09 12:28:55+02', 'available']]
101.0;[['01000015e0e389e3', '2013-09-09 12:30:36+02', 'occupied']]
10909.0;[['01000015e10132ca', '2013-09-09 15:32:25+02', 'occupied']]
32.0;[['01000015e0f0fffb', '2013-09-09 15:32:57+02', 'occupied']]
1502.0;[['01000015e0ef0a71', '2013-09-09 15:57:59+02', 'occupied']]
619.0;[['01000015e0ef0a71', '2013-09-09 16:08:18+02', 'occupied']]
116.0;[['01000015e0eefbf9', '2013-09-09 16:10:14+02', 'available']]
5.0;[['01000015e0eb7bc1', '2013-09-09 16:10:19+02', 'occupied']]
12.0;[['01000015e0eb7bc1', '2013-09-09 16:10:31+02', 'occupied']]
63.0;[['01000015e0eefbf9', '2013-09-09 16:11:34+02', 'occupied']]
16.0;[['01000015e0eb7bc1', '2013-09-09 16:11:50+02', 'available']]
30.0;[['01000015e0eb7bc1', '2013-09-09 16:12:20+02', 'occupied']]
31.0;[['01000015e0eb7bc1', '2013-09-09 16:12:51+02', 'available']]
4.0;[['01000015e102f32c', '2013-09-09 16:12:55+02', 'occupied']]
36.0;[['01000015e0eb7bc1', '2013-09-09 16:13:31+02', 'occupied']]
19.0;[['01000015e0ec5402', '2013-09-09 16:13:50+02', 'occupied']]
69.0;[['01000015e0e91f5d', '2013-09-09 16:14:59+02', 'occupied']]
83.0;[['01000015e0fcedef', '2013-09-09 16:16:22+02', 'occupied']]
39.0;[['01000015e0e337f7', '2013-09-09 16:17:01+02', 'occupied']]
8.0;[['01000015e0e389e3', '2013-09-09 16:17:09+02', 'occupied']]
8.0;[['01000015e10132ca', '2013-09-09 16:17:17+02', 'occupied']]
70.0;[['01000015e0f3ce6f', '2013-09-09 16:18:27+02', 'occupied']]
85.0;[['01000015e0fefd37', '2013-09-09 16:19:52+02', 'occupied']]
8.0;[['01000015e0f0fffb', '2013-09-09 16:20:00+02', 'occupied']]
19.0;[['01000015e0df4493', '2013-09-09 16:20:19+02', 'occupied']]
8.0;[['01000015e0f90d14', '2013-09-09 16:20:27+02', 'occupied']]
301.0;[['01000015e0f67542', '2013-09-09 16:25:28+02', 'occupied']]
110.0;[['01000015e102f32c', '2013-09-09 16:27:18+02', 'available']]
81.0;[['01000015e102f32c', '2013-09-09 16:28:39+02', 'occupied']]
19.0;[['01000015e0f2c55a', '2013-09-09 16:28:58+02', 'occupied']]
64.0;[['01000015e0e6b04a', '2013-09-09 16:30:02+02', 'occupied']]
83.0;[['01000015e0ffdf22', '2013-09-09 16:31:25+02', 'occupied']]
20.0;[['01000015e0f162cd', '2013-09-09 16:31:45+02', 'occupied']]
783.0;[['01000015e0f3ce6f', '2013-09-09 16:44:48+02', 'available']]
41.0;[['01000015e0f3ce6f', '2013-09-09 16:45:29+02', 'occupied']]
64.0;[['01000015e0eb7bc1', '2013-09-09 16:46:33+02', 'available']]
11.0;[['01000015e0eb7bc1', '2013-09-09 16:46:44+02', 'occupied']]
354.0;[['01000015e0e389e3', '2013-09-09 16:52:38+02', 'available']]
19.0;[['01000015e0e6b04a', '2013-09-09 16:52:57+02', 'available']]
1.0;[['01000015e0e389e3', '2013-09-09 16:52:58+02', 'occupied']]
24.0;[['01000015e0f162cd', '2013-09-09 16:53:22+02', 'available']]
92.0;[['01000015e0f162cd', '2013-09-09 16:54:54+02', 'occupied']]
25.0;[['01000015e0e6b04a', '2013-09-09 16:55:19+02', 'occupied']]
883.0;[['01000015e0ef0a71', '2013-09-09 17:10:02+02', 'occupied']]
236.0;[['01000015e0df4493', '2013-09-09 17:13:58+02', 'available']]
47.0;[['01000015e0ec5402', '2013-09-09 17:14:45+02', 'available']]
40.0;[['01000015e0ec5402', '2013-09-09 17:15:25+02', 'occupied']]
174.0;[['01000015e0f162cd', '2013-09-09 17:18:19+02', 'available']]
2.0;[['01000015e0df4493', '2013-09-09 17:18:21+02', 'occupied']]
59.0;[['01000015e0f162cd', '2013-09-09 17:19:20+02', 'occupied']]
99.0;[['01000015e0ec5402', '2013-09-09 17:20:59+02', 'available']]
496.0;[['01000015e0ec5402', '2013-09-09 17:29:15+02', 'occupied']]
11.0;[['01000015e0f162cd', '2013-09-09 17:29:26+02', 'available']]
71.0;[['01000015e10132ca', '2013-09-09 17:30:37+02', 'available']]
111.0;[['01000015e10132ca', '2013-09-09 17:32:28+02', 'occupied']]
81.0;[['01000015e0f162cd', '2013-09-09 17:33:49+02', 'occupied']]
188.0;[['01000015e0e6b04a', '2013-09-09 17:36:57+02', 'available']]
212.0;[['01000015e0e6b04a', '2013-09-09 17:40:29+02', 'occupied']]
230.0;[['01000015e10132ca', '2013-09-09 17:44:19+02', 'available']]
40.0;[['01000015e10132ca', '2013-09-09 17:44:59+02', 'occupied']]
813.0;[['01000015e0f2c55a', '2013-09-09 17:58:32+02', 'available']]
139.0;[['01000015e102f32c', '2013-09-09 18:00:51+02', 'available'], ['01000015e102f32c', '2013-09-09 18:00:51+02', 'available']]
20.0;[['01000015e102f32c', '2013-09-09 18:01:11+02', 'occupied']]
255.0;[['01000015e0f2c55a', '2013-09-09 18:05:26+02', 'occupied']]
98.0;[['01000015e102f32c', '2013-09-09 18:07:04+02', 'occupied']]
586.0;[['01000015e102f32c', '2013-09-09 18:16:50+02', 'available']]
60.0;[['01000015e102f32c', '2013-09-09 18:17:50+02', 'occupied']]
1545.0;[['01000015e0eefbf9', '2013-09-09 18:43:35+02', 'available']]
51.0;[['01000015e0eefbf9', '2013-09-09 18:44:26+02', 'occupied']]
388.0;[['01000015e0df4493', '2013-09-09 18:50:54+02', 'available']]
304.0;[['01000015e10132ca', '2013-09-09 18:55:58+02', 'available']]
162.0;[['01000015e10132ca', '2013-09-09 18:58:40+02', 'occupied']]
171.0;[['01000015e0df4493', '2013-09-09 19:01:31+02', 'occupied']]
959.0;[['01000015e0e337f7', '2013-09-09 19:17:30+02', 'available']]
294.0;[['01000015e0e337f7', '2013-09-09 19:22:24+02', 'occupied']]
59.0;[['01000015e0f3ce6f', '2013-09-09 19:23:23+02', 'available']]
39.0;[['01000015e0e389e3', '2013-09-09 19:24:02+02', 'available']]
42.0;[['01000015e0f3ce6f', '2013-09-09 19:24:44+02', 'occupied']]
19.0;[['01000015e0e389e3', '2013-09-09 19:25:03+02', 'occupied']]
56.0;[['01000015e0eb7bc1', '2013-09-09 19:25:59+02', 'available']]
96.0;[['01000015e0f67542', '2013-09-09 19:27:35+02', 'available']]
122.0;[['01000015e0f67542', '2013-09-09 19:29:37+02', 'occupied']]
243.0;[['01000015e0df4493', '2013-09-09 19:33:40+02', 'available']]
729.0;[['01000015e0f67542', '2013-09-09 19:45:49+02', 'available']]
263.0;[['01000015e0f67542', '2013-09-09 19:50:12+02', 'occupied']]
726.0;[['01000015e0e6b04a', '2013-09-09 20:02:18+02', 'available']]
30.0;[['01000015e0e6b04a', '2013-09-09 20:02:48+02', 'occupied']]
123.0;[['01000015e0f2c55a', '2013-09-09 20:04:51+02', 'available']]
10.0;[['01000015e0f2c55a', '2013-09-09 20:05:01+02', 'occupied']]
637.0;[['01000015e10132ca', '2013-09-09 20:15:38+02', 'available']]
345.0;[['01000015e10132ca', '2013-09-09 20:21:23+02', 'occupied']]
10.0;[['01000015e10132ca', '2013-09-09 20:21:33+02', 'available']]
68.0;[['01000015e0df4493', '2013-09-09 20:22:41+02', 'occupied']]
104.0;[['01000015e0e337f7', '2013-09-09 20:24:25+02', 'available']]
1082.0;[['01000015e0eb7bc1', '2013-09-09 20:42:27+02', 'occupied']]
419.0;[['01000015e10132ca', '2013-09-09 20:49:26+02', 'occupied']]
71.0;[['01000015e0e6b04a', '2013-09-09 20:50:37+02', 'available']]
13.0;[['01000015e0e337f7', '2013-09-09 20:50:50+02', 'occupied']]
8.0;[['01000015e0e6b04a', '2013-09-09 20:50:58+02', 'occupied']]
4876.0;[['01000015e0e337f7', '2013-09-09 22:12:14+02', 'available']]
162.0;[['01000015e0e337f7', '2013-09-09 22:14:56+02', 'occupied']]
203.0;[['01000015e0e337f7', '2013-09-09 22:18:19+02', 'available']]
497.0;[['01000015e0f3ce6f', '2013-09-09 22:26:36+02', 'available']]
314.0;[['01000015e0df4493', '2013-09-09 22:31:50+02', 'available']]
1446.0;[['01000015e0f67542', '2013-09-09 22:55:56+02', 'available']]
1319.0;[['01000015e0df4493', '2013-09-09 23:17:55+02', 'occupied']]
21.0;[['01000015e0df4493', '2013-09-09 23:18:16+02', 'available']]
364.0;[['01000015e0eb7bc1', '2013-09-09 23:24:20+02', 'available']]
218.0;[['01000015e0f67542', '2013-09-09 23:27:58+02', 'occupied']]
474.0;[['01000015e0e6b04a', '2013-09-09 23:35:52+02', 'available']]
1233.0;[['01000015e0e6b04a', '2013-09-09 23:56:25+02', 'occupied']]
1510.0;[['01000015e0ef0a71', '2013-09-10 00:21:35+02', 'available']]
385.0;[['01000015e0e6b04a', '2013-09-10 00:28:00+02', 'available']]
233.0;[['01000015e0e6b04a', '2013-09-10 00:31:53+02', 'occupied']]
8519.0;[['01000015e0df4493', '2013-09-10 02:53:52+02', 'occupied']]
21.0;[['01000015e0df4493', '2013-09-10 02:54:13+02', 'available']]
318.0;[['01000015e0e337f7', '2013-09-10 02:59:31+02', 'occupied']]
627.0;[['01000015e0e337f7', '2013-09-10 03:09:58+02', 'available']]
6800.0;[['01000015e0ef0a71', '2013-09-10 05:03:18+02', 'occupied']]
10.0;[['01000015e0ef0a71', '2013-09-10 05:03:28+02', 'available']]
20.0;[['01000015e0ef0a71', '2013-09-10 05:03:48+02', 'occupied']]
3985.0;[['01000015e0eb7bc1', '2013-09-10 06:10:13+02', 'occupied']]
173.0;[['01000015e0eb7bc1', '2013-09-10 06:13:06+02', 'available']]
3172.0;[['01000015e0df4493', '2013-09-10 07:05:58+02', 'occupied']]
29.0;[['01000015e0df4493', '2013-09-10 07:06:27+02', 'available']]
842.0;[['01000015e0f162cd', '2013-09-10 07:20:29+02', 'available']]
10.0;[['01000015e0f162cd', '2013-09-10 07:20:39+02', 'occupied']]
20.0;[['01000015e0eefbf9', '2013-09-10 07:20:59+02', 'available']]
464.0;[['01000015e0df4493', '2013-09-10 07:28:43+02', 'occupied']]
155.0;[['01000015e0f3ce6f', '2013-09-10 07:31:18+02', 'occupied']]
10.0;[['01000015e0f3ce6f', '2013-09-10 07:31:28+02', 'available']]
153.0;[['01000015e0f67542', '2013-09-10 07:34:01+02', 'available']]
211.0;[['01000015e0f3ce6f', '2013-09-10 07:37:32+02', 'occupied']]
266.0;[['01000015e0e389e3', '2013-09-10 07:41:58+02', 'available']]
10.0;[['01000015e0e389e3', '2013-09-10 07:42:08+02', 'occupied']]
435.0;[['01000015e0e337f7', '2013-09-10 07:49:23+02', 'occupied']]
116.0;[['01000015e0df4493', '2013-09-10 07:51:19+02', 'available']]
315.0;[['01000015e0eefbf9', '2013-09-10 07:56:34+02', 'occupied']]
205.0;[['01000015e0eb7bc1', '2013-09-10 07:59:59+02', 'occupied']]
30.0;[['01000015e0eb7bc1', '2013-09-10 08:00:29+02', 'available']]
31.0;[['01000015e0eb7bc1', '2013-09-10 08:01:00+02', 'occupied']]
46.0;[['01000015e0df4493', '2013-09-10 08:01:46+02', 'occupied']]
21.0;[['01000015e0df4493', '2013-09-10 08:02:07+02', 'available']]
44.0;[['01000015e0eb7bc1', '2013-09-10 08:02:51+02', 'available']]
405.0;[['01000015e0eb7bc1', '2013-09-10 08:09:36+02', 'occupied']]
186.0;[['01000015e0f67542', '2013-09-10 08:12:42+02', 'occupied']]
46.0;[['01000015e0f2c55a', '2013-09-10 08:13:28+02', 'available']]
78.0;[['01000015e0df4493', '2013-09-10 08:14:46+02', 'occupied']]
10.0;[['01000015e0df4493', '2013-09-10 08:14:56+02', 'available']]
49.0;[['01000015e0f67542', '2013-09-10 08:15:45+02', 'available']]
20.0;[['01000015e0f67542', '2013-09-10 08:16:05+02', 'occupied']]
10.0;[['01000015e0f67542', '2013-09-10 08:16:15+02', 'available']]
20.0;[['01000015e0f67542', '2013-09-10 08:16:35+02', 'occupied']]
41.0;[['01000015e0f67542', '2013-09-10 08:17:16+02', 'available']]
161.0;[['01000015e0f67542', '2013-09-10 08:19:57+02', 'occupied']]
20.0;[['01000015e0f67542', '2013-09-10 08:20:17+02', 'available']]
29.0;[['01000015e102f32c', '2013-09-10 08:20:46+02', 'available']]
54.0;[['01000015e0df4493', '2013-09-10 08:21:40+02', 'occupied']]
12.0;[['01000015e0df4493', '2013-09-10 08:21:52+02', 'available']]
9.0;[['01000015e0df4493', '2013-09-10 08:22:01+02', 'occupied']]
56.0;[['01000015e102f32c', '2013-09-10 08:22:57+02', 'occupied']]
11.0;[['01000015e102f32c', '2013-09-10 08:23:08+02', 'available']]
12.0;[['01000015e0f67542', '2013-09-10 08:23:20+02', 'occupied']]
20.0;[['01000015e0f67542', '2013-09-10 08:23:40+02', 'available']]
62.0;[['01000015e0f67542', '2013-09-10 08:24:42+02', 'occupied']]
19.0;[['01000015e0f67542', '2013-09-10 08:25:01+02', 'available']]
18.0;[['01000015e102f32c', '2013-09-10 08:25:19+02', 'occupied']]
8.0;[['01000015e0f2c55a', '2013-09-10 08:25:27+02', 'occupied']]
75.0;[['01000015e0f67542', '2013-09-10 08:26:42+02', 'occupied']]
104.0;[['01000015e0df4493', '2013-09-10 08:28:26+02', 'available']]
252.0;[['01000015e0f67542', '2013-09-10 08:32:38+02', 'available']]
142.0;[['01000015e0df4493', '2013-09-10 08:35:00+02', 'occupied']]
78.0;[['01000015e0f67542', '2013-09-10 08:36:18+02', 'occupied']]
1708.0;[['01000015e0f67542', '2013-09-10 09:04:46+02', 'available']]
31.0;[['01000015e0f67542', '2013-09-10 09:05:17+02', 'occupied']]
10.0;[['01000015e0f67542', '2013-09-10 09:05:27+02', 'available']]
10.0;[['01000015e0f67542', '2013-09-10 09:05:37+02', 'occupied']]
62.0;[['01000015e0e6b04a', '2013-09-10 09:06:39+02', 'available']]
183.0;[['01000015e0e6b04a', '2013-09-10 09:09:42+02', 'occupied']]
24.0;[['01000015e0fcedef', '2013-09-10 09:10:06+02', 'available']]
10.0;[['01000015e0fcedef', '2013-09-10 09:10:16+02', 'occupied']]
182.0;[['01000015e0df4493', '2013-09-10 09:13:18+02', 'available']]
51.0;[['01000015e0df4493', '2013-09-10 09:14:09+02', 'occupied']]
314.0;[['01000015e0df4493', '2013-09-10 09:19:23+02', 'available']]
10.0;[['01000015e0df4493', '2013-09-10 09:19:33+02', 'occupied']]
274.0;[['01000015e0df4493', '2013-09-10 09:24:07+02', 'available']]
101.0;[['01000015e0df4493', '2013-09-10 09:25:48+02', 'occupied']]
1014.0;[['01000015e0fefd37', '2013-09-10 09:42:42+02', 'available']]
1064.0;[['01000015e0df4493', '2013-09-10 10:00:26+02', 'available']]
10.0;[['01000015e0df4493', '2013-09-10 10:00:36+02', 'occupied']]
41.0;[['01000015e0df4493', '2013-09-10 10:01:17+02', 'available']]
846.0;[['01000015e0e91f5d', '2013-09-10 10:15:23+02', 'available']]
20.0;[['01000015e0e91f5d', '2013-09-10 10:15:43+02', 'occupied']]
137.0;[['01000015e0df4493', '2013-09-10 10:18:00+02', 'occupied']]
597.0;[['01000015e0df4493', '2013-09-10 10:27:57+02', 'available']]
61.0;[['01000015e0df4493', '2013-09-10 10:28:58+02', 'occupied']]
10.0;[['01000015e0df4493', '2013-09-10 10:29:08+02', 'available']]
131.0;[['01000015e0df4493', '2013-09-10 10:31:19+02', 'occupied']]
21.0;[['01000015e0df4493', '2013-09-10 10:31:40+02', 'available']]
141.0;[['01000015e0df4493', '2013-09-10 10:34:01+02', 'occupied']]
31.0;[['01000015e0df4493', '2013-09-10 10:34:32+02', 'available']]
115.0;[['01000015e0f67542', '2013-09-10 10:36:27+02', 'available']]
57.0;[['01000015e0df4493', '2013-09-10 10:37:24+02', 'occupied']]
30.0;[['01000015e0df4493', '2013-09-10 10:37:54+02', 'available']]
81.0;[['01000015e0df4493', '2013-09-10 10:39:15+02', 'occupied']]
86.0;[['01000015e0f67542', '2013-09-10 10:40:41+02', 'occupied']]
376.0;[['01000015e0fefd37', '2013-09-10 10:46:57+02', 'occupied']]
31.0;[['01000015e0fefd37', '2013-09-10 10:47:28+02', 'available']]
10.0;[['01000015e0fefd37', '2013-09-10 10:47:38+02', 'occupied']]
